sorrow,sadness,grief,anguish,sorrowful,despair,heartache,heartbreak,melancholy,gladness,dejection
chap,bloke,fella,lad,gent,blighter,bugger,geezer,gentleman,fellah,blimey
vac,vacuum,suction,blower,hoover,sander,hose,valve,solenoid,sweeper,cyclonic
rhapsody,rhapsodic,fantasia,symphony,threnody,sonata,rapturous,concerto,chaconne,elegy,symphonic
majesty,magnificence,splendor,splendour,majestic,grandeur,sublimity,stateliness,immensity,grandness,regal
meantime,meanwhile,interim,shortly,hopefully,soon,sometime,nutshell,hope,while,case
mercer,burgess,chapman,freeman,glover,draper,earl,esquire,kersey,greenwood,miller
apex,pinnacle,zenith,apogee,nadir,apical,acme,peak,apotheosis,topmost,anterior
ness,ary,imper,ting,lief,ministration,ted,tho,ling,ism,gayety
redundant,superfluous,redundancy,unnecessary,duplicative,pointless,extraneous,useless,irrelevant,obsolete,inefficient
midland,somerset,northern,highland,northwestern,southern,piedmont,shire,upland,lowland,ulster
offspring,progeny,sire,brood,procreate,fecundity,inbreed,bloodline,parentage,progenitor,breeding
stark,starkly,bleak,grim,austere,contrast,strikingly,somber,unadorned,sombre,startlingly
informatics,bioinformatics,biomedicine,computational,biomedical,bioscience,genomic,oncology,biotechnology,interdisciplinary,microbiology
biscuit,scone,oatcake,shortbread,croissant,crumpet,toffee,rusk,muffin,cracker,shortcake
vaccination,immunization,vaccine,vaccinate,inoculation,measles,rabies,influenza,smallpox,tetanus,polio
cocoa,cacao,chocolate,coco,coffee,mocha,coca,hazelnut,carob,caramel,sugar
volatile,volatility,unstable,unpredictable,turbulent,tumultuous,mercurial,combustible,tempestuous,labile,explosive
solicit,solicitation,unsolicited,elicit,garner,extort,enlist,accost,procure,wheedle,engage
tulip,daffodil,dahlia,flower,peony,crocus,zinnia,chrysanthemum,begonia,narcissus,snowdrop
lynx,puma,panther,marten,ocelot,jaguar,cougar,wolverine,wolf,bobcat,moose
maternal,paternal,perinatal,prenatal,motherly,neonatal,parental,fetal,postnatal,obstetric,mother
specimen,herbarium,specie,crinoid,ammonite,genus,micrograph,outcrop,taxon,laboratory,microscope
seamless,seamlessly,smooth,effortless,flawless,smoother,cohesive,smoothly,painless,efficient,harmonious
panther,jaguar,tiger,puma,leopard,cheetah,tigress,ocelot,lioness,cougar,lynx
affinity,kinship,fondness,antipathy,avidity,similarity,predilection,abhorrence,closeness,antagonism,kindred
evergreen,deciduous,conifer,perennial,coniferous,leafless,holly,shrub,timeless,pine,hoary
gamble,gambler,gambling,risky,bet,wager,crapshoot,chancy,foolhardy,roulette,bankroll
meadow,hayfield,woodland,pasture,grassland,grass,copse,grassy,forest,brook,marsh
localization,localize,translation,subcellular,colocalization,multilingual,immunolocalization,immunogold,cortical,nucleolar,perinuclear
tapestry,weave,weaver,crewel,jacquard,weft,needlepoint,loom,bedspread,fabric,embroidery
dull,boring,dreary,drab,monotonous,bland,dullness,lifeless,humdrum,insipid,unimaginative
panty,underwear,undies,thong,undergarment,pantyhose,lingerie,bra,underpants,camisole,crotch
goodman,miller,chapman,smith,cooper,abigail,prentice,mercer,brock,josh,brent
manifold,exhaust,plenum,multiplicity,multifarious,muffler,valve,multiform,inlet,turbo,cylinder
lac,crore,operon,sericulture,cess,rive,silkworm,mol,rupee,alp,mach
handful,few,dozen,fistful,bunch,several,bevy,smallish,some,tiny,numerous
beneficiary,legatee,benefactor,trustee,payee,executor,recipient,bequest,largesse,inheritor,donor
outlaw,criminalize,legalize,bandit,proscribe,renegade,desperado,ban,lawman,legislate,prohibit
solder,braze,weld,resistor,breadboard,epoxy,capacitor,wire,electrolytic,copper,glue
crate,kennel,pup,cage,puppy,box,kibble,dog,doghouse,footlocker,pallet
dismiss,ignore,deride,reject,quash,dismissive,deny,disregard,belittle,downplay,disparage
fidelity,faithfulness,constancy,devotion,faithful,integrity,purity,unfaithful,fealty,loyalty,chastity
sidewalk,pavement,street,walkway,crosswalk,roadway,driveway,alley,asphalt,blacktop,footpath
thunderbird,mustang,roadrunner,jaguar,nautilus,manitou,condor,hotmail,panther,chrome,fastback
lust,lustful,infatuation,insatiable,jealousy,carnal,sensuality,greed,avarice,seduction,lechery
emergence,resurgence,emergent,upsurge,maturation,ascendancy,evolution,proliferation,emerge,resurgent,rebirth
pigeon,bird,sparrow,starling,seagull,parakeet,pheasant,fowl,finch,avian,budgerigar
stunt,stuntman,prank,acrobatics,daredevil,backflip,shenanigan,gimmick,ploy,caper,acrobatic
crimson,scarlet,maroon,red,purple,vermilion,purplish,russet,azure,reddish,cerulean
compassion,empathy,kindness,compassionate,gentleness,humility,sympathy,empathetic,benevolence,thoughtfulness,altruism
garland,wreath,wreathe,tinsel,bunting,ornament,pomander,mantel,chaplet,circlet,burlap
recap,summary,roundup,summarize,rundown,episode,overview,preview,synopsis,finale,rehash
almond,hazelnut,pistachio,walnut,apricot,cashew,pecan,coconut,carob,olive,cardamom
diversion,diversionary,divert,distraction,misdirection,recreation,detour,stratagem,sidetrack,amusement,respite
extensively,intensively,exhaustively,heavily,widely,comprehensively,thoroughly,prolifically,frequently,regularly,sparsely
attic,basement,crawlspace,cellar,garret,loft,upstairs,garage,chimney,house,closet
syrup,sirup,honey,syrupy,maple,sugar,ipecac,compote,liqueur,molasses,sweetener
imp,demon,impish,warlock,gremlin,mage,enchantress,ogre,dryad,mischievous,minion
gadget,gizmo,gadgetry,doodad,device,contraption,wristwatch,techie,nifty,widget,accessory
behold,sight,wondrous,marvel,verily,amazement,astonishment,delight,glorious,unto,resplendent
dong,pecker,cock,phallus,baht,penis,gong,ding,tong,rupiah,ling
teaspoon,tablespoon,teaspoonful,spoonful,tablespoonful,cupful,spoon,capful,milliliter,milligram,dollop
glimpse,peek,eyeful,glance,glimmer,catch,gleam,snapshot,inkling,glint,foretaste
jockey,racehorse,horse,thoroughbred,handicapper,horseracing,filly,racecourse,backstretch,colt,racetrack
trivial,inconsequential,insignificant,unimportant,triviality,pointless,banal,meaningless,irrelevant,silly,petty
deco,decoration,decor,retro,rococo,decorative,vintage,filigree,decorator,repaint,decorate
sensible,rational,commonsense,reasonable,prudent,sensibly,sane,pragmatic,logical,practical,levelheaded
unlawful,illegal,lawful,impermissible,wrongful,unconstitutional,immoral,unjust,unauthorized,lawfully,improper
accountable,accountability,answerable,responsible,culpable,hold,responsibility,unaccountable,beholden,complicit,holding
battalion,regiment,infantry,brigade,platoon,squadron,army,cavalry,regimental,commander,sergeant
procedural,substantive,evidentiary,judicial,prosecutorial,bureaucratic,investigative,administrative,conceptual,legislative,appellate
delightful,lovely,wonderful,marvelous,delightfully,fabulous,splendid,delectable,marvellous,terrific,scrumptious
todo,poco,algo,junto,especial,casa,do,catedral,para,mucho,ver
simulate,mimic,simulation,replicate,simulator,recreate,emulate,imitate,visualize,resemble,evaluate
zodiac,astrological,zodiacal,astrology,horoscope,sidereal,numerology,ecliptic,astrologer,lunar,gemini
ay,ta,ere,ell,ah,aye,th,yon,eh,ow,nae
pediatrics,paediatrics,pediatric,obstetrics,anesthesiology,cardiology,gastroenterology,endocrinology,oncology,pediatrician,otolaryngology
bilingual,trilingual,multilingual,monolingual,bilingualism,fluent,multicultural,linguistic,translator,polyglot,language
sushi,hibachi,seafood,tuna,tofu,pizza,burrito,eel,salmon,seaweed,gourmet
puffy,puffiness,droopy,doughy,fluffy,saggy,billowy,cottony,plump,pudgy,chubby
lobster,crab,crustacean,thermidor,shrimp,seafood,shellfish,prawn,monkfish,scallop,crayfish
heading,going,direction,subheading,coming,north,go,section,under,south,towards
claw,fang,talon,paw,gnaw,pinchers,gouge,tooth,bite,beak,grapple
roar,howl,thunderous,growl,rumble,rumbling,screech,shriek,wail,loud,scream
ridiculous,ludicrous,absurd,laughable,preposterous,silly,idiotic,outrageous,asinine,nonsensical,outlandish
suppression,suppress,repression,suppressive,suppressor,inhibition,censorship,oppression,eradication,dissidence,perpetuation
wildcat,panther,puma,cougar,jaguar,lynx,coyote,bobcat,tiger,tigress,leopard
spacecraft,spaceship,orbit,orbiter,spacesuit,starship,astronaut,interplanetary,asteroid,rover,thruster
scholarly,academic,erudite,scholar,intellectual,literary,philological,theological,professorial,scholastic,erudition
spectator,onlooker,observer,participant,spectacle,bystander,viewer,ringside,performer,commentator,grandstand
concerto,sonata,cadenza,scherzo,toccata,symphony,chaconne,orchestra,violoncello,partita,oboe
circa,approx,thereabouts,heyday,roughly,approximately,undated,onwards,era,mid,onward
treadmill,elliptical,workout,cardio,gym,exercise,aerobic,pedometer,jog,fitness,incline
surrounding,surround,amidst,area,adjacent,nearby,outlying,around,outside,inside,vicinity
attendant,bellhop,clerk,bellman,cashier,receptionist,valet,stewardess,bellboy,concomitant,concierge
uranium,plutonium,thorium,fissionable,isotope,radioactive,radioactivity,vanadium,fissile,nuclear,protactinium
temper,hothead,hotheaded,temperament,anger,snappish,intemperate,choleric,impatience,impetuosity,irascible
mortal,immortal,corporeal,earthly,deathless,eternal,immortality,godlike,fleshly,human,invulnerable
hale,hearty,hardy,healthful,spry,healthy,doughty,jolly,palmy,goodly,smith
laminate,lamination,flooring,linoleum,plywood,epoxy,hardboard,polyurethane,adhesive,vinyl,paneling
systemic,systemically,systematic,symptomatic,pervasive,structural,chronic,institutional,societal,concomitant,endemic
flea,chigger,horsefly,parasite,mosquito,bedbug,louse,insect,market,pest,beetle
readiness,preparedness,willingness,eagerness,ready,unready,competency,aptitude,proficiency,adaptability,preparatory
secular,religious,secularist,irreligious,secularism,fundamentalist,theocratic,theistic,humanist,spiritual,religion
tout,extol,laud,decry,deride,espouse,boast,vaunt,advertise,lambast,vie
apostle,epistle,apostolic,prophet,disciple,presbyter,exhortation,bishop,persecutor,unbeliever,martyrdom
converge,diverge,intersect,collide,coalesce,intertwine,convergence,intermingle,coincide,congregate,conjoin
fishery,aquaculture,mariculture,fish,fisherman,inshore,hatchery,halibut,sockeye,sturgeon,angler
chateau,castle,abbey,manor,mansion,palais,orangery,countess,palace,farmhouse,vineyard
homestead,farmstead,farm,farmhouse,smallholding,ranch,settler,acreage,schoolhouse,prairie,parsonage
outdated,obsolete,archaic,anachronistic,old,obsolescent,inefficient,decrepit,clunky,inaccurate,modernize
temptation,tempter,enticement,resist,urge,tempt,temptress,succumb,irresistible,pitfall,impulse
pewter,bronze,silver,gunmetal,tankard,porcelain,porringer,verdigris,brass,hollowware,stoneware
notably,particularly,markedly,notable,unsurprisingly,interestingly,noticeably,similarly,surprisingly,chiefly,especially
nanny,babysitter,housekeeper,governess,childcare,babysit,daycare,nursemaid,sitter,maid,caregiver
showroom,dealership,shop,dealer,storefront,salesperson,workroom,boutique,warehouse,salesman,emporium
secondly,thirdly,firstly,lastly,namely,consequently,twofold,foremost,hence,secondarily,moreover
ohm,megohm,resistor,ohmmeter,inductance,volt,impedance,ammeter,farad,watt,voltmeter
cerebral,neurological,intellectual,brainy,brain,intracranial,cerebrovascular,cerebrum,cranial,cortical,cerebellar
kennel,dog,puppy,doggie,crate,pup,doggy,greyhound,doghouse,pet,canine
realization,realize,fruition,epiphany,awakening,fulfillment,reality,manifestation,revelation,dream,realizable
precinct,district,committeeman,township,foreshore,constable,courthouse,voter,electorate,constabulary,polling
backwards,backward,sideways,forward,reverse,downwards,downward,sidewise,rightward,upward,askew
telecommunication,telecom,telephony,telephone,communication,telegraphy,electrical,wireless,broadband,interconnection,telephonic
nightclub,nightspot,discotheque,cabaret,disco,brothel,bordello,bouncer,club,nightlife,ballroom
gravel,asphalt,dirt,gravelly,pavement,silt,sand,silty,blacktop,mud,sandy
presumably,apparently,presumable,ostensibly,supposedly,evidently,purportedly,incidentally,putatively,doubtless,conceivably
coating,polyurethane,coat,varnish,topcoat,sealant,lacquer,emulsion,glaze,undercoat,thickness
eureka,aha,epiphany,serendipity,moment,serendipitous,elation,acme,zen,kismet,biogen
constructive,constructively,positive,productive,destructive,substantive,conciliatory,tactful,rational,respectful,criticism
preparedness,readiness,pandemic,preparation,disaster,emergency,unprepared,resilience,bioterrorism,eventuality,calamity
abundant,plentiful,abundance,bountiful,abundantly,ample,superabundant,copious,plenteous,profuse,bounteous
specialize,specialization,specialty,speciality,cater,generalist,specialist,pursue,niche,dabble,generalize
baptism,baptismal,baptize,sacrament,communion,godparent,eucharist,sacramental,sanctification,baptistery,godchild
hound,bloodhound,terrier,basset,dog,foxhound,mastiff,bulldog,spaniel,whippet,greyhound
corpse,cadaver,dead,morgue,carcass,ghoul,mortician,coffin,reanimate,casket,mortuary
preteen,teen,nymphet,teenage,teenaged,teenager,adolescent,pubescent,teenybopper,tween,adult
realise,realised,recognise,realize,recognised,understand,utilise,apologise,sympathise,envisage,daft
conveniently,easily,convenient,handily,readily,neatly,discreetly,cleverly,effortlessly,quickly,tidily
indigo,violet,cerulean,ultramarine,denim,periwinkle,woad,batik,ochre,turquoise,tangerine
gov,government,whitehouse,guv,corp,democrat,republican,senate,medicare,univ,governmental
armour,armor,cuirass,breastplate,weaponry,hauberk,armament,halberd,shield,carapace,infantry
stealth,stealthy,covert,stealthily,sneaky,subterfuge,invisibility,camouflage,ninja,infiltrator,concealment
subclass,constructor,subtype,class,polymorphism,polymorphic,destructor,tuple,subfamily,invariant,subgroup
unfortunate,regrettable,lamentable,tragic,deplorable,unfortunately,appalling,misfortune,sad,inexcusable,unlucky
inhibition,inhibitory,inhibitor,inactivation,potentiation,downregulation,upregulation,stimulation,inhibit,cytotoxicity,protease
collegiate,intercollegiate,college,collegian,scholastic,academic,interscholastic,athletic,undergraduate,varsity,university
runway,catwalk,airfield,airstrip,takeoff,ramp,hangar,tarmac,airport,aircraft,aerodrome
prospectus,brochure,debenture,syllabus,pamphlet,leaflet,handbill,issuer,booklet,memorandum,solicitation
nominate,appoint,nominee,nomination,designate,award,pick,nominator,elect,vote,congratulate
tornado,twister,hurricane,cyclone,thunderstorm,storm,windstorm,typhoon,hailstorm,waterspout,lightning
traverse,circumnavigate,descend,ascend,navigate,trek,climb,traipse,bushwhack,route,crisscross
morale,demoralization,demoralize,productivity,absenteeism,cohesion,troop,attrition,teamwork,esprit,motivation
pertinent,relevant,germane,salient,apposite,important,vital,applicable,noteworthy,cogent,pertinence
descent,ascent,descend,ancestry,ascend,climb,downhill,lineage,descendent,descendant,altitude
lifelong,longtime,avid,inveterate,longstanding,chronic,lifetime,longterm,diehard,ardent,staunch
commute,commuter,carpool,workday,commutable,ride,exurb,freeway,expressway,weekday,subway
shaker,mover,stirrer,shake,maraca,tambourine,sifter,jigger,rattle,martini,mixer
wander,wandering,roam,meander,traipse,stroll,amble,saunter,ramble,mosey,loiter
remotely,remote,anything,anywhere,reliably,feasibly,electronically,legitimately,physically,distantly,either
characterize,describe,delineate,quantify,define,typify,elucidate,classify,exemplify,distinguish,identify
concise,succinct,cogent,concisely,terse,pithy,comprehensible,informative,eloquent,clear,straightforward
wretch,wretched,churl,vile,loathsome,contemptible,caitiff,knave,blackguard,scoundrel,bastard
